A1; A2; A3; A4; A5; A6; A7; A8; A9; A10; A11; A12; A13; A14; A15; A16; A17; A18; A19; A20; Class
 0.8661; 0.6879;10.405; -0.3051;10.644; 0.9780; 0.6952;17.687;11.373; 0.6621; -0.3290;14.734; -0.5484; -0.5524; 0.5814;22.645; 0.9632; -0.2385;15.482;13.688;0
 0.1707;-11.254; 0.5557; 0.5883;-10.562; 0.2319;-16.879; 0.6322; 0.3146; -0.5241;-12.045;29.652; -0.3049; 0.0005;13.697; -0.3653;17.077; 0.2603; -0.1658;19.537;0
 0.9725;-20.634; 0.2642; 0.7012;14.968;-21.696; -0.7254;12.866; 0.5122;-24.814; -0.9703; -0.6899; -0.1680; 0.0734;-13.781;-15.989; 0.0699; -0.8428; 0.1722; 0.0866;1
 0.3199;-21.154; 0.4683; -0.9926;-16.431; -0.6848; 0.1055;-23.190; -0.9694; -0.8179; -0.6051; 0.2033;-14.093; -0.1440;20.583;-12.895; -0.9208;-24.697; 0.3672; -0.8304;1
17.209;10.498; 0.0960; 0.2407; -0.0730;10.705; 0.3561; -0.1310;15.180; 0.2240; -0.7425; 0.2097;15.450; 0.6182;16.321; 0.6760; 0.0825; -0.6445; 0.8703; 0.9339;0
 0.7840; -0.3212;11.623; -0.9300;13.156;16.263; 0.5804;-13.983; -0.6346; -0.2045; 0.3467; 0.3202;-12.194;-10.552;-17.772; -0.0625; 0.6092;-10.264;-17.883;-22.647;1
-0.4626; -0.7014; 0.1603; 0.6385;-14.938;-27.920; -0.2731;-21.783;-16.300;15.696; 0.7583; 0.3522; 0.2117; 0.1143;-12.648;-13.829;-11.456;-11.166; -0.5269; -0.0852;1
12.744; 0.8969;-19.952;-16.690; 0.9415;13.411; 0.0695; 0.2171;11.860; -0.8652; 0.7083;21.152; 0.5642; -0.1508;15.546; 0.2190; -0.6607; 0.7406;11.849;19.730;0
-23.276; 0.2552;-10.859;-15.856; 0.8869; 0.0022; 0.7142;-23.294; -0.1898; 0.0435; -0.3996;-14.025;-10.044;-10.212; -0.7985;15.659;-10.821; 0.1281; 0.1892; -0.2157;1
 0.4293; -0.2170; 0.2380;25.230; 0.1347;-10.624;17.229; 0.1033; -0.3277; 0.6638;24.722;18.352;-15.616; 0.2576;16.138;-11.947; -0.0736; 0.0902; -0.5694; -0.9580;0
-17.638;-10.558; 0.7159; 0.7510; -0.9426; 0.7281; 0.0706; -0.1980; 0.1950; -0.8937; -0.3602;21.444;-11.289;-15.198; -0.1821; -0.6159; -0.1103;-28.136;-11.915;14.881;1
-13.382;-10.962; 0.9197; 0.5552; -0.9855;-14.841; -0.1269; -0.6582;-13.340; -0.7092; -0.7720;-12.565;-10.695; 0.1667; -0.5603; 0.7261;-14.586; -0.2971;-13.444; 0.1694;1
10.730; -0.3371; -0.0547;-10.601; -0.0621;-18.508; 0.4730; -0.3850; -0.2823; 0.1845; 0.5390;-16.147; -0.6068;15.702; -0.2695; 0.6807;13.111; -0.6727;-18.629; -0.0518;1
-0.0567;14.276;15.167; 0.5902;14.460;13.041;13.262; -0.2182;14.116; 0.3328;18.442; 0.5504; 0.8959;-16.665;28.301; 0.5324;10.205; 0.3021; 0.4265; 0.9623;0
 0.5526; 0.5190;17.167;19.117;10.555; 0.8327; -0.4450; 0.6075;10.248; 0.6411;-10.757;12.628;10.529;17.045; 0.9968; -0.6158; 0.8535; 0.3481; 0.1238; -0.8215;0
-0.5789; 0.6656;-17.814;-11.933;15.443;-11.270;14.962; 0.1805; -0.3795;13.851; 0.0725; 0.6652; 0.2187;28.221;21.188;20.174; 0.4434; 0.7397; 0.8698; 0.9222;0
-0.0256; 0.0959; -0.6590; 0.3404;-16.009; -0.8288; -0.2340; -0.8316;-11.836; -0.7029;-13.295; 0.6510;-20.770;-21.238;16.144; 0.2443;-16.256; 0.7223; 0.1413; -0.8433;1
 0.5575;11.619; -0.0369;19.429;10.544;11.335; 0.3137; 0.9215; -0.7766; 0.9364; -0.7535; -0.7467; 0.4393; -0.1073; 0.3205; 0.6868; 0.0983;10.938; -0.1368; -0.3403;0
-0.1859;13.584; 0.3933;14.799; 0.9918; 0.4112;-12.454;22.800; -0.0965; -0.7223;26.471; -0.1315; -0.1707;31.221; 0.0692;10.457;12.824;-22.658;10.757; -0.9790;0
-13.488;12.980; -0.5840;-16.218; -0.8500; 0.2230; -0.5533; 0.8432; -0.5429;-16.318; 0.1898;11.259; 0.3767; 0.6778;-18.887; -0.8567; -0.0314; -0.6177; -0.5507;-15.771;1
-0.9513; 0.5016; -0.2466;-21.318;12.074;-11.446; -0.0537; 0.0817;14.010; 0.3537; -0.0310; 0.5186; 0.5729;-11.876; 0.3449; 0.1487;-11.678; 0.7455; 0.6277;-10.603;1
 0.4431; 0.3022;17.487;-10.466; 0.5646; -0.2074; 0.2192;16.912; 0.7506; 0.1017; -0.1409; -0.8481; 0.9604;12.956; -0.0804;-12.436; 0.6950;12.210;11.939; 0.7287;0
 0.1278;-23.772; -0.9002;26.014; 0.1395; 0.2792; -0.7374; 0.3573; 0.1666;-22.422; -0.4295;-13.626; -0.0235; 0.0461; -0.4180; -0.6194; -0.8376; -0.6904; 0.3866; 0.6512;1
-0.1023; 0.8221;-12.527; -0.8416; -0.8168; -0.0676;-25.797;-28.047; -0.5295; -0.2401;-22.487;11.145;-18.959; -0.9727;-24.718;-11.626; -0.0450; -0.8621; 0.3656; 0.9983;1
-10.769; -0.4456;-25.499; 0.1304; -0.3129;-26.740; 0.9830; -0.4852;-10.890;-26.080; -0.8564; -0.6955;12.963; -0.5744; -0.1623; 0.7680; 0.4178;-11.836;-16.548; -0.1183;1
18.515;12.200; 0.9749;16.241;10.443;11.757;10.708; 0.7008; 0.3553;10.084; 0.7970; -0.2414; -0.1733; 0.9987;-14.594; -0.6292; 0.4329; -0.1399; 0.8050; 0.8269;0
-0.3874;17.604;13.996; -0.1698; 0.1204;15.070;10.959; 0.9002; 0.0577; 0.9056; -0.4672;11.071; 0.9063; 0.9558; -0.6688; -0.2276; 0.7051; -0.4978; -0.5268; -0.0310;0
 0.3395;-25.927; -0.3443; -0.7292;-17.225; -0.8793; -0.0009; 0.5895;-11.053; -0.6023;-17.685;-12.136; -0.7982;-10.929; 0.1778;-29.425;-11.275;-15.247;-13.385;-11.618;1
-0.3471; -0.3900; 0.8950;-12.830; -0.2947;-12.712;-19.150; -0.9137; -0.7925;-20.896;-18.104; -0.6219; 0.7372; -0.2961; -0.4079;17.383; -0.1659; 0.3498;-25.632; -0.5810;1
-0.7174;-20.985; 0.8049; -0.5801; -0.9104;15.850;14.430;-10.681; -0.0327; -0.5863; -0.8391;-22.303;-10.146;-10.303; -0.5079; -0.4327;-10.140; -0.1840; -0.5668;-11.693;1
-0.9024; -0.4453; -0.0517;-19.922; -0.7961; -0.2821; 0.1330; 0.0958; 0.2765; -0.4114; -0.7064;-16.991; -0.7811; 0.3602;-12.563; -0.3843; -0.3118; 0.3104;-12.857; -0.2110;1
-0.4071; 0.9428; 0.6217; -0.5714; -0.3490; -0.3727;17.532; 0.3528;22.789; 0.5998; -0.3286; -0.1079; 0.8127; -0.1221;-11.449;10.022;16.807;15.198; 0.4517;11.812;0
-0.9575;-14.612;-12.513;23.251;12.581; 0.1992;-14.677; -0.1631; -0.6225;10.513; -0.4312; -0.2077; 0.9400; 0.8317; 0.2312;16.922; 0.7791; 0.4777; 0.5451; 0.2463;0
12.630;-15.866; -0.7190; 0.3757; -0.3869; -0.9662;-12.493;-10.410; -0.6989;-11.881;15.906; 0.0300;-15.759; -0.7657; -0.0427; 0.5318;12.404; 0.4451; -0.7687; 0.7434;1
-0.1588; -0.2738;-20.594; 0.1694; 0.2537;-13.631; -0.5088;-11.522;-13.673; 0.6360; -0.9869; -0.1149; -0.8591; 0.3356;-18.659; 0.5281;10.579; -0.4203;-12.587;17.160;1
-24.684;-20.429;10.125;-21.372;25.116; -0.8167;-20.411; 0.5587; -0.2005;-16.548; -0.7122; -0.6405;15.935; -0.7237; 0.9317; 0.6541; -0.4391;-20.327; 0.5906; 0.2453;1
-0.6672;17.541; 0.8160; 0.6722; -0.1961; 0.9993; 0.7593;14.530; -0.5602; 0.5225;19.833;-11.013; -0.5752;-11.161; 0.9173;11.388; 0.8676; 0.8729; 0.5411;19.254;0
14.387; 0.2003; -0.0331;14.551;11.465;-11.551; 0.8571;-17.436; -0.2407; 0.0093; 0.6330;-11.784;-11.829; -0.1338; 0.3525; -0.3847; -0.7495; -0.4358;-17.049; -0.1940;1
-16.070; 0.2786;15.390;-23.493; -0.5387; -0.4769; 0.4118;-12.438;-19.665; -0.7386; -0.9904; -0.6014;-15.289; -0.7535;-13.649;-14.813;-14.380; -0.1798; 0.2363;-17.534;1
10.372; 0.5345; 0.6153;18.580; -0.6612; -0.0376; 0.4357; 0.9382;12.084; 0.0623;-11.089; 0.7247; -0.1744; 0.9912; 0.1842; 0.8562;10.778; 0.6174; -0.4605;18.917;0
-13.150;-19.388; -0.4243;19.031; -0.1419; 0.5930;20.329;16.865;17.606; -0.6056; -0.3332;10.327;18.138; 0.0438; -0.0199;10.789; -0.5684;-17.441;18.030; 0.6315;0
 0.2590; 0.0460;-19.931; -0.4165;21.841;30.101; 0.0822; -0.1098; -0.6601; 0.4394;10.134; 0.2852; 0.7675;10.997; 0.9175; -0.9731;11.954;12.860; 0.6971;-10.937;0
 0.3138; 0.1497; -0.1837; -0.3232; -0.2449; -0.0835;11.324;13.356;18.018; 0.1183; -0.5187; -0.5771;11.735; -0.6291; 0.1233; 0.0902; -0.3850; 0.2200; -0.4049; 0.3950;0
-0.1409;18.843; 0.0139;20.497;-12.040; 0.2098; 0.1688; -0.2659; -0.3389;10.464; 0.7515;21.618;17.895;13.575; 0.4351; 0.1371; 0.2814;13.834;14.250; -0.0321;0
-17.079;-13.679; -0.2446; -0.6274; -0.1625;-10.685;-18.493; -0.6462; -0.0488; -0.5044;-20.561;-16.450; 0.9620;21.054; 0.6547; 0.4029;12.463; -0.4779; -0.2046; 0.0452;1
 0.8496;13.741; -0.6506; 0.3019; 0.1835;-13.635;11.683;-22.761; -0.5254;22.093; 0.6704;17.988; -0.1725; 0.0542; 0.9399; -0.6367; -0.1393; 0.2243; -0.8795; 0.5997;0
-0.6601; 0.3409; 0.5381;-14.544; 0.7300; 0.3462; -0.7162; -0.0677;15.708; -0.3741;16.357; 0.2401; 0.6439;-11.047; -0.4883; -0.2059; 0.8761; -0.9486; -0.0347;-12.401;1
 0.7104;11.598; 0.8272; 0.6163; -0.8161; 0.1853;13.067;16.511; 0.1413;12.128;20.343; 0.3192; 0.1744; 0.2685; 0.4255; -0.2117;-14.870;-11.386;17.289; 0.6720;0
-0.0982; -0.9045; 0.7223; 0.7488;-17.854;-17.465; -0.1276;-21.234; -0.2089; -0.5823; 0.6684; 0.3017; 0.2457;13.469;-10.875; 0.5253; -0.4249; -0.1034; -0.4390;-17.554;1
13.773; -0.6613; -0.7835; 0.3238; 0.5190; -0.4783;13.653;10.818;16.353; 0.8099; 0.7023;11.780; -0.5454; -0.1852; 0.0275; 0.4871;17.553;17.310; -0.4967;-11.327;0
-0.2453; 0.8288; 0.4973;24.568;27.469; -0.6020; -0.0392; 0.3085;14.044;13.528; 0.0238; 0.8744;-20.399;12.633;-23.655; -0.4818;12.543;-13.002; 0.1538; -0.5124;0
 0.1978; 0.4166; 0.2930; 0.5704; 0.6973; -0.3336; -0.1724;14.100;14.771; 0.7078;24.837;12.673;37.817;25.549; 0.2326; 0.2822; 0.2731;11.403;24.573;11.555;0
 0.7749;11.138; -0.2003; 0.0950;14.009;13.082;28.835;19.379;13.993; 0.9286; -0.7021; 0.4054;16.342; 0.3000; 0.5862; 0.9170; 0.7232; -0.5923; 0.7000; -0.8768;0
-0.9469; -0.6419; -0.5743; -0.4219; 0.2594; -0.4565; 0.2440; -0.9257; -0.5134; -0.2252; 0.7393; 0.8068; 0.6349; -0.6944; -0.0610; 0.3516; -0.1840; -0.2499;-24.602; -0.2409;1
-18.058; 0.4171;-11.432; 0.5127;20.459; -0.5831; 0.3521; -0.3872;-15.370; -0.5119;-14.511;-10.823;-15.098;-16.502;-14.828; -0.1280;-13.928; 0.9906; 0.1976;-14.411;1
-11.702; -0.8658; -0.7635; -0.6318; -0.3811; -0.6312; -0.8549; 0.8201;-15.484; -0.1650; -0.7407; -0.2631; -0.0994;-10.756;-13.434; 0.2685; -0.7170;-16.164;-13.349;-12.425;1
-0.2037; -0.5762;-16.131;-10.432; -0.3265; -0.6435;-25.343;12.989; 0.0264; -0.8420; 0.2140;-14.102; 0.4191; -0.9435;-12.210; 0.3371;10.138;-14.864; -0.1908; -0.0951;1
 0.2013;-19.860; 0.8635;17.000; 0.1066;13.585; -0.9646;-13.636;-20.520; 0.1786; -0.6792;-13.532; 0.9917; -0.2661;-23.314; 0.7901;-10.050; 0.8134;-22.497; -0.2529;1
30.272;13.713; -0.4216;20.816; 0.0969; -0.3935;12.515; 0.4543; 0.1492; -0.8727; 0.9034;-10.032; 0.7980; 0.7232; -0.6826; 0.9185;16.646;22.976; 0.8431; 0.9837;0
-13.232; -0.6290;-16.844; -0.0512; -0.8677;11.675;-15.678;-38.497; -0.5538; 0.6080; 0.2169; 0.0073; 0.3434;-11.295;-16.623;18.533; 0.0820; -0.6064;-11.761; -0.7724;1
-0.6060; 0.9845; 0.1162;20.125;14.022; -0.1100; 0.5463; 0.5027; -0.8340;-11.754; 0.9284; 0.6652;-14.804; 0.5346; 0.9091; -0.0352;10.119;13.057;10.396;11.580;0
-0.4961; -0.8304;11.517;22.202; -0.3818; -0.6978; -0.2199; 0.8864; -0.0477;-14.646;-18.913; -0.6108; -0.6012; -0.8039; -0.1583;-10.977; -0.4399;-15.730;10.578; -0.7459;1
-18.242;-19.171;-16.864; 0.7336;-22.054; -0.3558; 0.0425;12.772; 0.7531; -0.3368;-14.133;12.761; 0.8400;-14.208; -0.3300; -0.6062;-13.813; 0.3025;13.963; -0.1750;1
-15.117; -0.4219;-14.797;-19.309; -0.6642;13.657;-12.309; -0.8565; -0.9690;-16.913;-17.105;-19.349; -0.9612; 0.6463; -0.9769;-10.211; 0.0040; 0.5893; -0.9887; -0.9719;1
 0.6126; 0.3872;19.156; 0.8072; 0.2266; 0.6515; 0.6551; 0.3171; 0.5275; -0.1962; -0.2181; 0.2945;12.633; 0.2297; 0.7937; 0.4118; 0.4204;17.415; 0.2079; 0.8218;0
 0.9452; -0.1353;-11.244; -0.3731; -0.4489;-17.876; -0.5468;-16.973; 0.9260; 0.1108; 0.9735; -0.7809;-15.057;-10.616; 0.3457;-25.389; 0.0716;10.066; -0.8203;-19.716;1
-0.7940; -0.1647; 0.2987; -0.8733; -0.9773;17.519; 0.6275; -0.1108; 0.2192; 0.1076;-18.793;-18.987; -0.0947; -0.8500; -0.9508; 0.1733; 0.6031;-15.661; 0.9708; 0.0503;1
-0.6063; 0.3206; 0.1294;-23.018;23.946; -0.0166; -0.0918; -0.5147; -0.7072; -0.2757; -0.0837;-12.389; -0.0198; -0.2080;-20.578;-11.143;-17.954;-15.919;-17.193; 0.3594;1
-0.5531; 0.0597; -0.6763; -0.5451;16.332; 0.8735;10.253; -0.3397; -0.4181; 0.4322;15.751; -0.3238; -0.7297; 0.0126; -0.3600;-12.610;12.904; 0.6705; -0.1167;18.586;0
-24.309; -0.7546; 0.4408;-17.403; 0.0034; 0.8014;14.528;-11.090; -0.3867; -0.2688; 0.6099; 0.2116; -0.2140; -0.1515; -0.3149;-19.205; -0.2732;-12.248; -0.2239;-16.190;1
-12.889;-20.864;-18.611; -0.3232; -0.2219;-20.875; -0.6770; -0.1392; -0.9313;-18.468; -0.6063; -0.8339;-16.244;-10.997; -0.3840;-16.550; 0.1283; -0.8018; 0.2617; -0.0801;1
-22.147; -0.3453; 0.5392; 0.0046; -0.2263;-16.077; -0.9422; 0.1569; -0.3142;-13.076; -0.0095; 0.8251; 0.1685;-16.041;-16.402;-14.626; -0.2095; -0.6058; 0.2170;12.982;1
-0.4845; 0.6507;10.213; -0.1622; 0.4615;11.383; 0.3022; -0.0184; -0.3422;14.257;-21.906; 0.0526; 0.4942;-12.475; 0.0912; -0.5117;10.618; 0.9546; 0.4230; -0.7316;0
-0.7477; 0.5278;-13.507;-10.107; -0.1020; 0.0623; -0.9233;-26.789;-14.600; 0.0565;-13.756; -0.5712; 0.5476; 0.0327; -0.1839; 0.0040; -0.4377;19.582;-25.139; -0.8579;1
10.483; 0.1187; 0.7054; 0.0464; 0.2384; -0.2492; 0.8387;-15.587;11.937;16.015;10.032; 0.2759;10.974; 0.1398; 0.1040;-24.770; 0.7855;14.833; 0.2275;12.636;0
-0.3339;-11.432; 0.3464;18.163; -0.7218; -0.3397; 0.0555; 0.6484;-11.200; 0.4644;-12.916;-15.347; 0.8078;-18.044; 0.0987; 0.4334; 0.8471; -0.6209; -0.2250;-14.887;1
10.154; 0.3761;-16.860; -0.9742; -0.1234; -0.1719; -0.0708; -0.4614; 0.9946; -0.6965; 0.0104;-21.306;16.228;-22.963;-13.547;-20.204; -0.7261; -0.2663;-18.382;11.056;1
-14.121; -0.6000;11.925;22.897;18.645; 0.8408;11.976;14.397; 0.8385; -0.5282; -0.5480; 0.4330; 0.4113; 0.2638; -0.2447; -0.4437; 0.3101;16.331; 0.7482;22.083;0
-0.1274; 0.0761;19.628; -0.5082; 0.4721; 0.3818;-10.017; 0.4607; 0.2411;25.631;11.684;13.000; 0.2913;15.238; 0.8149; -0.1042;16.753; 0.3170; -0.4633; 0.9235;0
-12.866;17.845; -0.7116;10.811; -0.6780;11.272;12.567; 0.5091;14.924;11.485;17.735; 0.0168; -0.0180;11.556; -0.9938;14.097; 0.3101;15.025;12.087; 0.8919;0
 0.4982; -0.5688; 0.0180;12.819; -0.5342;13.010;-15.514; -0.9874; 0.9767; 0.6571; 0.3537; -0.1972; -0.0211;14.246; -0.9709; 0.6537; 0.1158;23.811;26.392; 0.7309;0
 0.8785;12.272; 0.8553; 0.6955; 0.7078; 0.9266;16.764;-16.294; -0.6148;14.828; -0.7397;16.568;-10.099; 0.6791; 0.9192; 0.3824; 0.6343;13.808;17.090; -0.2359;0
12.362;-13.646; 0.4405;-20.110; 0.2964; -0.4753; -0.8039; -0.8069; -0.0834; 0.1423;-11.684;-11.456;-11.113;-23.027; -0.3547; -0.2225; 0.0491;13.820; -0.6693; -0.1860;1
 0.5044; 0.4568;14.190;21.791; -0.2087; 0.6765; -0.1056; -0.7544; 0.6367; -0.9627; 0.2130; -0.0113; 0.3978; 0.8606;17.732;13.369; 0.8918; 0.1449; -0.2471; 0.0239;0
-0.9161;21.894;-13.593; -0.7002;-12.453; -0.4200; -0.6673; -0.3223; 0.6720; -0.0496;-13.329;-12.261; -0.0651;-11.485; 0.8320; -0.9879;11.102; -0.6844; 0.5420; -0.7892;1
 0.2009; -0.4275; -0.2553; 0.3888; 0.3475; -0.9347; 0.1153; -0.1466; -0.0938;-11.270;-14.798; 0.9154; -0.3234; 0.1524; 0.3215; -0.0961; -0.7787;-20.300;-18.263;-16.236;1
-15.415; -0.6826;-18.776;-11.733;14.700; 0.0244;-13.970; -0.4002; -0.1420; -0.3919; -0.2280;-12.564; -0.8791;14.823;-21.914; -0.2367; -0.1331; -0.5547;-11.055;-21.226;1
-0.7043; 0.0552; -0.8272;21.089;10.630;17.120;-14.858; -0.8122;31.051;23.181; -0.4625; -0.3609;10.729; 0.3547; 0.4758; 0.4847;20.599; -0.4566;-11.596; 0.6247;0
-0.1631; -0.1055; 0.1966; 0.5558; -0.1973; 0.0179;15.676; 0.0692; 0.9359;-10.724;16.599; -0.1731; 0.2235; 0.9287; -0.5249; 0.6220; -0.1796;14.684; -0.5223;19.276;0
 0.9041;-18.670; 0.4377; 0.2566; -0.4551;-12.664; 0.7741; 0.0308; -0.9756; 0.1025;-16.581; -0.8075;-10.312; 0.2527;-14.611; -0.0739; -0.1078; -0.3122; 0.0311;-16.284;1
-21.993; -0.6784;-16.201; 0.9149; -0.5863;-21.723; 0.5256; 0.5457; 0.1418;-22.310; -0.9908; -0.1704; -0.3475; -0.2758; 0.3779; -0.1499; 0.8487; -0.5703; 0.1912;19.330;1
-0.0477;-29.536; 0.5695;-18.998; -0.9399; 0.0523; -0.5123; -0.7161; -0.2339; 0.1507; 0.1391;-32.405;-19.783; -0.8591; 0.8611; -0.6836; -0.9777; 0.1782;-18.088; -0.9040;1
 0.3072; 0.2281; 0.5973; 0.0751;12.990; -0.5025; 0.1156;19.423;-13.164; -0.9321;18.863; 0.4198; -0.1586; 0.2541; 0.3752;16.829;15.054; 0.0339; -0.7859;13.181;0
-0.7626; -0.3603; 0.6764; -0.3022;26.262;-11.829;12.691; 0.7454; -0.0113;10.503; 0.2775; 0.2192; -0.8931; -0.9169;-11.675; 0.1638; 0.5811; 0.5371; 0.7331;-11.076;1
-13.111; 0.1426; 0.1526; -0.2325; 0.2048;-21.179;12.837;17.964;33.725; 0.6320; 0.3864;-11.579; -0.1869; -0.1765;10.106; 0.9641;16.010; -0.4454; 0.3699; 0.3559;0
-20.522; -0.7615;11.291; 0.5236;-11.797; 0.3813;-11.317;17.701; -0.7189;-14.066; 0.0439; -0.9205; -0.7602; 0.6262; 0.4172;-12.936; 0.1877; -0.7984;-22.588; -0.2693;1
-16.974;13.442; 0.9616; -0.0059; -0.8636;12.480; -0.1269; 0.9592;-10.023; -0.3437;-12.233;-22.445; -0.5641;12.078; 0.7542; -0.6940; -0.8372; -0.5981;-14.152; 0.1737;1
-0.4544; -0.2278; 0.1444; -0.1598; 0.2385; 0.6930;-21.883; -0.7768;-18.932;-11.569;-21.740; 0.3650;15.892;-15.416; -0.8209; -0.3907; 0.1344; -0.7942;-24.611; 0.9409;1
 0.1543; -0.4475; 0.7606; 0.5034; -0.0223;10.663;-11.955; 0.4315;-19.887;14.179; 0.6741; -0.0207; 0.8013; -0.2184;-22.785; -0.4156;-16.090; 0.4815; -0.1243; 0.2401;0
 0.2960; -0.8363; -0.2858;-35.621; -0.9861; 0.2563; -0.4493; -0.5090; -0.2591; -0.1360; 0.2510; 0.2670; -0.0837; 0.5390; 0.5760;-12.653; -0.5237; -0.8701;-15.961; 0.4386;1
-0.4091; -0.5799;-11.064;-11.631;-28.849; -0.3550; -0.5899; 0.0073; 0.4431; 0.1124; -0.9985; -0.9979;-16.619; 0.2976; -0.9639;-17.985;-17.865;-10.109; 0.0742; -0.4826;1
-0.2402; 0.9432; 0.1524; -0.2092; -0.4209; 0.2273;15.708; 0.1346;17.556; -0.7255;12.437; 0.6493; -0.2524;11.944; 0.8891;20.623; 0.9217; 0.9206; -0.5322; -0.2383;0
-0.1237; 0.9108; 0.0551; 0.1408;-18.053; 0.3424;-22.900; 0.1945; 0.7750;-11.541;13.171; -0.9246;-14.711;-15.916; 0.3991; -0.6696;-14.163;-12.346;-20.678; 0.3184;1
 0.5658;-15.416; 0.1318; -0.7386; 0.1711; 0.5264;22.489; -0.6272; -0.1695; -0.4659; 0.1136; -0.3369;12.852; -0.7634;16.211; 0.4750;30.346;20.246; -0.8520;10.903;0
 0.3710;13.736; -0.0853; 0.1585;20.667;-10.239;23.472;16.766;10.862;10.919; 0.8752;16.919; 0.0492;18.448; -0.6555;12.658;12.686; 0.5802; -0.3169; 0.8066;0
-0.6138;-14.778; 0.6209;-25.769; -0.7823;-14.048;10.742;-13.336; -0.9740;-17.036; -0.8041; 0.9384; 0.6322; -0.5804;19.029; -0.2162;-15.092; -0.4202; -0.8483;-10.366;1
-0.3947; 0.7450; 0.1373; -0.5726; 0.8359; -0.1267;12.373;-11.884;-10.259; 0.1103; -0.9191; 0.7635;-23.715; 0.7223; -0.9687; -0.6011; 0.2924; -0.8375; -0.6298;10.242;1
 0.6945;-27.783; -0.4883; -0.2934; 0.2448; -0.0155;-11.402;-10.664; 0.7373; -0.5659;11.305; -0.1532; 0.6699; -0.9864;-14.537; 0.1193; -0.3946; 0.9276;30.555; -0.2904;1
-11.352;-17.961;11.680; -0.3981;-15.717;-10.108; 0.5440; 0.4451; -0.6671; -0.3940; -0.3986; 0.0521;-18.380;-15.171;-10.776;-11.890; -0.0269;-16.852;-10.293; -0.7340;1
 0.3937; -0.4676;-12.522; 0.2623; -0.0193; 0.9904; -0.0904; -0.7132;-17.762;28.139; 0.0359;12.936; 0.1841;10.735; -0.0567; 0.0486;15.751; 0.7994; 0.4487; -0.1012;0
 0.7355;11.806;11.160;13.384;20.805; 0.8136; -0.2754; 0.5360; -0.4002; 0.5842;10.190; 0.3843; 0.1330; 0.6051; -0.4886;16.839; -0.9198; -0.6684; 0.0947; 0.9210;0
 0.0709;-10.371;20.865;-16.012; -0.4269;-10.362; 0.0860; 0.8916; 0.3270; -0.6700;-17.809;-10.161; -0.8167;-12.561;-19.663;-10.680; -0.4615;21.821; 0.0879; 0.4492;1
-0.1784; -0.2744; -0.2479; 0.0372;-10.779; -0.8072; -0.0096;-14.079;-24.222; 0.4034; -0.3804; -0.8399; 0.3296; -0.8134; -0.4348; 0.2581;-18.846;14.422; 0.1787; -0.4421;1
10.090; 0.5108; 0.8853;-16.136;11.112; -0.2160; -0.7356; -0.5700; 0.4486;-13.582;-14.607;-17.266; -0.0819; 0.5338; -0.5093;-13.210; 0.8961;-10.631; 0.7100; -0.6196;1
-0.4977;10.970;16.808; 0.6386;11.903;11.707; -0.6712;12.240;21.244;13.908; 0.8007; 0.7740;19.987; -0.0057;15.033;24.214; 0.6686; -0.0983; 0.6609; -0.3929;0
-13.541; -0.5226; 0.2251; 0.3285;-14.750; 0.9082; 0.8765;-14.622; 0.2964; -0.6841;-14.629;-14.571; 0.9794;-18.332; 0.9920;-16.109;12.785; -0.4866; -0.3005; -0.3336;1
 0.4839;21.507;28.721; 0.3753; 0.5054; 0.4715; -0.0567;15.844; 0.0228; 0.0786; 0.3558;18.653; -0.4944;16.059; -0.1993; 0.6952; 0.3049;16.912; 0.8751; 0.7628;0
 0.4459; -0.0715;-12.633;18.309; 0.6293; 0.2456; 0.5763; -0.8872; 0.9520; -0.9467; -0.8995; 0.4786; 0.0044; -0.0475; 0.9168;-12.291; 0.0355; 0.9657; 0.0510; 0.9513;0
-0.1631; -0.0085; 0.2085; 0.5997; 0.4976;-11.339;-12.976;-28.063;-17.678;-21.783; 0.6355; 0.6717;-14.619;15.609; -0.7308;-15.338;-19.655; -0.8201; -0.9283;12.722;1
-0.0512;11.282;-11.584;-14.762; -0.1395;-14.918; 0.9077; 0.3153;-28.768; -0.1251; -0.2275;-27.941; -0.1420;-25.541; -0.5215; -0.5995; -0.7184; 0.4754;11.620; 0.0319;1
 0.2127;-11.355; 0.5828; -0.0724; 0.0025; -0.2322; 0.1511; 0.4708;13.781; -0.8391; -0.6556;15.016; -0.8752; -0.9387; -0.4978;-12.113; -0.6279; -0.0216; 0.2414; -0.0250;1
-13.285; -0.6418;-12.036; 0.0651; -0.4137;-14.201; -0.7266; 0.2622;13.525;-15.874;-15.360; 0.7544; -0.3234;-11.324;-10.715; -0.0497; -0.4475;-15.150; -0.4919; -0.4789;1
 0.6600; 0.5568; -0.5004;17.178; 0.9079;16.054;15.410; -0.2178; -0.8798; 0.3984;14.914; 0.9648; -0.4853; -0.9625; 0.9246;10.362;14.693;20.428;-12.221;12.350;0
-0.2509; 0.8532; 0.5356; 0.7443; 0.9047; 0.3083;-12.271;-10.932;-19.632;-12.593; 0.9350; 0.3362; 0.6366;14.451;-16.609; 0.9111; 0.6869; 0.3898;-16.346;-14.540;1
 0.7235; -0.4549; 0.5766; 0.4819; 0.8260; 0.9203;24.136;15.796; -0.5749; 0.1887; 0.0713; -0.3092; 0.6436; 0.5076; -0.3548;12.531; -0.3418; 0.3024; -0.8612;24.611;0
